0.000,16,0,-1040,0
0.002,16,0,-1040,0
0.105,0,0,-1024,0
0.208,16,0,-1024,0
0.312,16,0,-1040,0
0.415,16,0,-1040,0
0.519,16,0,-1040,0
0.622,16,0,-1040,0
0.726,16,0,-1056,0
0.829,16,0,-1056,0
0.933,16,0,-1040,0
1.036,16,16,-1072,0
1.140,16,16,-1072,0
1.243,16,16,-1056,0
1.347,16,16,-1056,0
1.450,16,16,-1056,0
1.554,16,16,-1056,0
1.657,0,0,-1040,0
1.761,16,0,-1040,0
1.864,16,0,-1040,0
1.968,16,0,-1056,0
2.071,16,48,-1056,0
2.175,16,16,-1312,0
2.278,16,80,192,0
2.382,48,-32,-624,0
2.485,32,48,-832,0
2.589,32,-48,-1024,0
2.692,0,16,-1184,0
2.796,0,-64,-1024,0
2.899,-80,-640,-2032,0
3.003,-120,392,-608,0
3.004,-135,919,133,100
3.007,-146,1424,950,100
3.010,-148,1404,964,100
3.012,-143,1357,991,100
3.015,-132,1236,1048,100
3.017,-124,1187,1039,100
3.020,-117,1100,1022,100
3.023,-92,858,956,100
3.025,-85,782,927,100
3.028,-81,653,854,100
3.031,-56,356,660,100
3.033,-46,265,583,100
3.036,-33,140,462,100
3.038,-4,-126,142,100
3.041,-4,-195,28,100
3.044,-4,-277,-145,100
3.046,-4,-434,-610,100
3.049,-8,-450,-741,100
3.051,-18,-469,-939,100
3.054,-30,-512,-1412,100
3.057,-34,-516,-1539,100
3.059,-37,-527,-1721,100
3.062,-18,-570,-2040,100
3.065,-10,-573,-2040,100
3.067,2,-586,-2040,100
3.070,34,-620,-2040,100
3.072,40,-633,-2040,100
3.075,53,-652,-2040,100
3.078,74,-702,-2040,100
3.080,73,-708,-2040,100
3.083,76,-718,-2040,100
3.085,76,-724,-2040,100
3.088,81,-715,-2040,100
3.091,87,-698,-2040,100
3.093,94,-654,-2040,100
3.096,87,-639,-2040,100
3.099,79,-620,-2040,100
3.101,76,-564,-2040,100
3.104,74,-555,-2033,100
3.106,68,-542,-2019,100
3.109,62,-514,-1936,100
3.112,57,-506,-1910,100
3.114,53,-492,-1859,100
3.117,40,-436,-1746,100
3.120,41,-406,-1701,100
3.122,46,-348,-1638,100
3.125,44,-206,-1508,100
3.127,47,-153,-1466,100
3.130,43,-75,-1406,100
3.133,22,108,-1248,100
3.135,14,165,-1195,100
3.138,1,247,-1121,100
3.140,-22,424,-876,100
3.143,-35,475,-806,100
3.146,-48,554,-678,100
3.148,-70,742,-350,100
3.151,-70,790,-265,100
3.154,-70,862,-136,100
3.156,-72,992,156,100
3.159,-72,1010,211,100
3.161,-64,1031,303,100
3.164,-54,1042,492,100
3.167,-46,1032,536,100
3.169,-30,1004,584,100
3.172,2,900,672,100
3.174,13,857,669,100
3.177,28,784,653,100
3.180,62,614,570,100
3.182,61,559,546,100
3.185,61,474,510,100
3.188,74,268,380,100
3.190,82,210,326,100
3.193,93,132,236,100
3.195,102,-42,12,100
3.198,101,-76,-76,100
3.201,97,-125,-211,100
3.203,88,-224,-536,100
3.206,79,-240,-621,100
3.209,69,-264,-758,100
3.211,54,-316,-1046,100
3.214,48,-332,-1126,100
3.216,49,-352,-1245,100
3.219,56,-392,-1528,100
3.222,59,-402,-1590,100
3.224,68,-425,-1687,100
3.227,78,-472,-1866,100
3.230,83,-487,-1901,100
3.232,85,-507,-1943,100
3.235,98,-546,-2014,100
3.237,97,-559,-2019,100
3.240,90,-572,-2021,100
3.243,96,-594,-2018,100
3.245,90,-596,-2005,100
3.248,88,-593,-1976,100
3.251,74,-570,-1900,100
3.253,78,-559,-1872,100
3.256,76,-546,-1824,100
3.258,64,-508,-1738,100
3.261,65,-499,-1714,100
3.264,63,-481,-1677,100
3.266,38,-440,-1590,100
3.269,29,-418,-1566,100
3.271,18,-382,-1530,100
3.274,6,-300,-1460,100
3.277,4,-273,-1429,100
3.279,3,-223,-1382,100
3.282,12,-112,-1270,100
3.285,13,-78,-1242,100
3.287,5,-25,-1200,100
3.290,12,86,-1106,100
3.292,7,122,-1073,100
3.295,5,169,-1031,100
3.298,-2,272,-936,100
3.300,-6,285,-919,100
3.303,-9,306,-891,100
3.305,-2,348,-806,100
3.308,-5,355,-799,100
3.311,0,366,-776,100
3.313,4,382,-724,100
3.316,6,374,-720,100
3.319,6,363,-713,100
3.321,6,320,-724,100
3.324,6,311,-729,100
3.326,8,297,-747,100
3.329,22,256,-798,100
3.332,28,247,-814,100
3.334,37,227,-837,100
3.337,60,180,-888,100
3.339,67,169,-905,100
3.342,65,151,-928,100
3.345,64,112,-984,100
3.347,65,101,-997,100
3.350,65,90,-1014,100
3.353,64,74,-1042,100
3.355,61,67,-1052,100
3.358,63,59,-1049,100
3.360,64,46,-1058,100
3.363,71,41,-1058,100
3.366,75,30,-1058,100
3.368,72,12,-1066,100
3.371,77,9,-1055,100
3.373,76,3,-1048,100
3.376,80,-8,-1032,100
3.379,73,-7,-1033,100
3.381,68,-5,-1034,100
3.384,58,-4,-1020,100
3.387,54,-1,-1030,100
3.389,60,7,-1036,100
3.392,76,42,-1038,100
3.394,71,37,-1041,100
3.397,69,55,-1037,100
3.400,56,142,-1068,100
3.402,48,119,-1108,100
3.405,32,77,-1149,100
3.407,-12,-40,-1230,100
3.410,-15,-37,-1243,100
3.413,-14,-23,-1274,100
3.415,6,2,-1300,100
3.418,17,14,-1299,100
3.421,34,38,-1299,100
3.423,78,60,-1284,100
3.426,84,63,-1280,100
3.428,85,58,-1290,100
3.431,82,34,-1320,100
3.434,72,34,-1319,100
3.436,54,23,-1320,100
3.439,24,10,-1324,100
3.442,12,6,-1322,100
3.444,1,3,-1308,100
3.447,-18,-2,-1278,100
3.449,-19,5,-1269,100
3.452,-22,10,-1247,100
3.455,-14,0,-1188,100
3.457,-11,-2,-1173,100
3.460,-7,-7,-1145,100
3.462,4,-10,-1072,100
3.465,3,-6,-1066,100
3.468,-5,-2,-1045,100
3.470,-16,20,-974,100
3.473,-19,24,-960,100
3.476,-21,30,-942,100
3.478,-22,48,-904,100
3.481,-24,46,-890,100
3.483,-22,48,-876,100
3.486,-10,56,-848,100
3.489,-7,54,-841,100
3.491,-7,54,-836,100
3.494,4,54,-838,100
3.497,-1,57,-830,100
3.499,0,52,-829,100
3.502,0,44,-818,100
3.504,2,46,-819,100
3.507,4,53,-829,100
3.510,8,46,-850,100
3.512,9,47,-859,100
3.515,7,42,-883,100
3.517,16,42,-908,100
3.520,14,36,-923,100
3.523,12,41,-941,100
3.525,10,52,-992,100
3.528,13,41,-996,100
3.530,9,34,-1010,100
3.533,16,18,-1046,100
3.536,9,1,-1092,100
3.538,8,-16,-1168,100
3.541,10,-42,-1352,100
3.544,5,-39,-1395,100
3.546,2,-31,-1421,100
3.549,2,-16,-1450,100
3.551,-2,-24,-1425,100
3.554,-3,-39,-1384,100
3.557,-10,-56,-1286,100
3.559,-10,-63,-1245,100
3.562,-12,-66,-1196,100
3.564,0,-60,-1094,100
3.567,6,-52,-1070,100
3.570,30,-55,-1040,100
3.572,72,-36,-974,100
3.575,65,-28,-966,100
3.578,57,-16,-959,100
3.580,28,2,-946,100
3.583,19,6,-955,100
3.585,6,10,-958,100
3.588,-14,18,-978,100
3.591,-15,21,-981,100
3.593,-18,22,-990,100
3.596,-18,24,-1006,100
3.598,-12,21,-1011,100
3.601,-7,22,-1014,100
3.604,2,24,-1026,100
3.606,7,18,-1035,100
3.609,12,17,-1046,100
3.612,14,12,-1064,100
3.614,14,13,-1071,100
3.617,11,14,-1079,100
3.619,0,12,-1086,100
3.622,0,12,-1088,100
3.625,0,14,-1089,100
3.627,-2,14,-1086,100
3.630,-6,18,-1084,100
3.632,-7,26,-1082,100
3.635,-12,36,-1074,100
3.638,-7,32,-1066,100
3.640,-6,29,-1073,100
3.643,-6,20,-1072,100
3.645,-9,24,-1068,100
3.648,-14,22,-1067,100
3.651,-30,6,-1062,100
3.653,-33,10,-1063,100
3.656,-33,7,-1062,100
3.659,-26,12,-1058,100
3.661,-32,13,-1072,100
3.664,-31,12,-1096,100
3.666,-22,-8,-1118,100
3.669,-20,-13,-1115,100
3.672,-13,-19,-1102,100
3.674,8,-12,-1084,100
3.677,7,-7,-1076,100
3.679,8,-4,-1062,100
3.682,14,8,-1048,100
3.685,14,8,-1045,100
3.687,9,9,-1037,100
3.690,0,8,-1042,100
3.693,0,4,-1045,100
3.695,-2,8,-1045,100
3.698,-10,12,-1044,100
3.700,-9,11,-1047,100
3.703,-8,10,-1044,100
3.706,-12,18,-1056,100
3.708,-15,14,-1054,100
3.711,-18,8,-1057,100
3.713,-14,8,-1074,100
3.716,-10,15,-1071,100
3.719,-4,20,-1067,100
3.721,6,10,-1056,100
3.724,4,9,-1057,100
3.727,2,6,-1055,100
3.729,4,0,-1062,100
3.732,-1,1,-1052,100
3.734,-5,3,-1051,100
3.737,-6,-2,-1036,100
3.740,-4,-4,-1041,100
3.742,-5,-6,-1043,100
3.745,-8,-2,-1060,100
3.747,-8,-2,-1061,100
3.750,-7,-2,-1068,100
3.753,4,-4,-1066,100
3.755,9,-2,-1073,100
3.758,9,-1,-1069,100
3.761,14,2,-1072,100
3.763,14,4,-1069,100
3.766,14,4,-1064,100
3.768,16,4,-1066,100
3.771,17,4,-1064,100
3.774,15,4,-1061,100
3.776,12,4,-1046,100
3.779,9,3,-1048,100
3.781,6,2,-1047,100
3.784,4,6,-1062,100
3.787,5,8,-1059,100
3.789,7,9,-1061,100
3.792,8,0,-1048,100
