0.000,5,0,-1055,0
0.003,9,-2,-1052,0
0.006,6,-2,-1054,0
0.008,5,0,-1056,0
0.011,5,0,-1060,0
0.013,6,2,-1052,0
0.016,7,0,-1053,0
0.019,6,-2,-1057,0
0.022,12,-2,-1048,0
0.024,8,-4,-1046,0
0.026,5,-3,-1049,0
0.029,2,-2,-1054,0
0.032,4,-3,-1058,0
0.034,2,-4,-1052,0
0.037,6,-8,-1050,0
0.040,3,-6,-1051,0
0.042,3,-5,-1048,0
0.045,2,-4,-1050,0
0.048,3,-6,-1048,0
0.050,4,-3,-1051,0
0.053,0,-4,-1054,0
0.055,1,-4,-1051,0
0.058,4,-3,-1052,0
0.061,4,-2,-1048,0
0.063,0,-5,-1049,0
0.066,4,-5,-1048,0
0.069,0,0,-1060,0
0.071,1,-3,-1057,0
0.074,1,-1,-1059,0
0.076,0,-4,-1046,0
0.079,3,-4,-1050,0
0.082,3,-3,-1053,0
0.084,0,0,-1052,0
0.087,1,-2,-1050,0
0.090,3,-1,-1053,0
0.092,-2,0,-1068,0
0.095,-3,0,-1059,0
0.097,-1,1,-1060,0
0.100,0,-4,-1062,0
0.103,0,-4,-1056,0
0.105,3,-5,-1052,0
0.108,6,-2,-1050,0
0.111,7,0,-1055,0
0.113,1,-1,-1050,0
0.116,4,4,-1060,0
0.118,2,4,-1056,0
0.121,3,3,-1057,0
0.124,-2,0,-1060,0
0.126,0,-1,-1056,0
0.129,0,-1,-1049,0
0.132,4,-2,-1060,0
0.134,5,-1,-1060,0
0.137,1,-1,-1056,0
0.140,10,-2,-1050,0
0.142,7,1,-1055,0
0.145,8,0,-1056,0
0.147,6,-2,-1040,0
0.150,7,0,-1049,0
0.153,5,-1,-1049,0
0.155,8,0,-1058,0
0.158,9,-1,-1054,0
0.161,7,-3,-1055,0
0.163,4,-4,-1056,0
0.166,3,-4,-1053,0
0.168,6,-4,-1047,0
0.171,10,-2,-1048,0
0.174,6,-1,-1048,0
0.176,3,-3,-1057,0
0.179,18,-4,-1048,0
0.182,13,-3,-1048,0
0.184,7,-3,-1049,0
0.187,0,0,-1054,0
0.189,2,-3,-1057,0
0.192,6,-4,-1062,0
0.195,2,-2,-1056,0
0.197,2,-4,-1051,0
0.200,3,-4,-1053,0
0.203,8,-2,-1054,0
0.205,4,-4,-1050,0
0.208,4,-3,-1053,0
0.210,0,-6,-1046,0
0.213,3,-4,-1044,0
0.216,7,-5,-1045,0
0.218,4,-4,-1054,0
0.221,4,-3,-1052,0
0.224,4,-4,-1054,0
0.226,4,-6,-1056,0
0.229,5,-3,-1051,0
0.232,6,-1,-1057,0
0.234,2,-10,-1058,0
0.237,1,-5,-1055,0
0.239,1,-5,-1059,0
0.242,4,-2,-1052,0
0.245,4,-2,-1056,0
0.247,4,0,-1050,0
0.250,0,0,-1050,0
0.253,2,-3,-1042,0
0.255,-1,-1,-1050,0
0.258,0,-2,-1054,0
0.260,0,0,-1061,0
