0.000,16,0,-1056,100
0.038,16,16,-1056,100
0.141,16,16,-1040,100
0.245,0,16,-1040,100
0.348,0,0,-1024,100
0.452,0,16,-1040,100
0.556,16,0,-1024,100
0.659,16,0,-1040,100
0.763,32,0,-1024,100
0.867,16,0,-1040,100
0.970,16,0,-1056,100
1.074,0,0,-1040,100
1.177,0,0,-1040,100
1.281,0,0,-1040,100
1.385,0,0,-1040,100
1.488,16,0,-1024,100
1.592,16,0,-1040,100
1.696,16,0,-1056,100
1.799,16,0,-1040,100
1.903,16,0,-1040,100
2.007,0,0,-1056,100
2.110,16,0,-1056,100
2.214,0,0,-1040,100
2.317,0,0,-1040,100
2.421,0,0,-1024,100
2.525,0,0,-1024,100
2.628,16,0,-1072,100
2.732,16,16,-1072,100
2.836,16,0,-1056,100
2.939,0,0,-1056,100
